Page,Beer,Brewer,Rating,Review,User,Place
53,Hill Farmstead Samuel,Hill Farmstead Brewery,3.8,"Pours hazy topaz with a fair ivory head. Aroma features apricot, malt, nectarine. Flavor offers tart apricot, nectarine, malt, citrus, grassy tones. Texture wraps up with good body & lively fizz. Sip with Samuel.",Cybercat,"Greensboro, Vermont"
53,Superflux Team Cómo Taperia,Superflux Beer Company,2.7,"Poured from the tap @ flux. Clear bright gold with small white head. Clean and crisp, but definitely has a macro lager vibe, very minimal saaz hops in the background. Meh.",pictoman,"Vancouver, British Columbia"
54,Jobsite Impact IPA,Jobsite Brewing Co.,4.3,"On tap at brewery in Stratford, Ontario. Pours clear copper with a spritz of beige head and lots of lacing. Aroma: caramel and faint stone fruits. Flavor: caramel, toffee, peanut brickle, toast, black pepper, some pine; this IPA is on the sweeter side, like a West Coast style. Mouthfeel: full-bodied, lush, soft palette, with a creamy finish. Super tasty! Excellent. A WC-IPA that nails it pretty well.",shawnmurphy,"Stratford, Ontario"
54,BarrieHaus Big Pluckin' Pils,BarrieHaus Beer Company,3.3,"Pours clear daffodil with a nice vellum head. Aroma generates malty, citrus, apple tones. Flavor provides malt, apple, citrus, hops. Texture brings decent body and peppy fizz. Pluck that pils.",Cybercat,"Tampa, Florida"
54,Fremont Blue,Fremont Brewing Company,3.1,"Canned 355ml. -at Goblet Zagreb. Unclear golden coloured, medium sized off-white head, light fruity caramel nose. Fruity, light caramel, bit biscuity and herbal with notes of oxidation. Not fresh.",ogivlado,"Seattle, Washington"
54,Jobsite 2x4 Cream Ale,Jobsite Brewing Co.,3.8,"On tap at brewery in Stratford, Ontario. Pours clear pale straw color with a spritz of white head and lacing. Aroma: not much, although faint honey. Flavor: honey, Saltine crackers, cereal grains. Mouthfeel: light- to medium-bodied with a creamy finish. Pretty good style interpretation.",shawnmurphy,"Stratford, Ontario"
54,Atelier VRAI Post Pandemic Series 4/6: Test Trace Isolate,Atelier VRAI,3.3,"On tap at Ambasada Zagreb. Murky orange coloured, medium sized off-white head, ripe fruits and alcohol in the nose. Sweet malty, ripe fruits, light caramel and alcohol with sweet finish. Not the freshest example.",ogivlado,"Romrod, Hesse"
54,Everywhere Never Better,Everywhere Beer,3.9,"Keg at Track Taproom, Manchester. Pours hazed yellow with white foam. Aroma & taste: grapefruit, lime, mild mango. Moderate sweet with lighter bitterness. Towards dry on the palate, smooth, grassy finish. Medium body with fine carbonation.",Cheeseboard,"Orange, California"
54,Bellwoods Double Monogamy (Loral),Bellwoods Brewery,4.2,"Large can purchased at LCBO in Stratford, Ontario. Pours cloudy orange-gold with a 1/2"" creamy off-white head and lacing. Aroma: pineapple, mango, guava, grapefruit. Flavor: the above with tangerine, cantaloupe, honey. Mouthfeel: medium- to full-bodied, lush and creamy.",shawnmurphy,"Toronto, Ontario"
54,Fuerst Wiacek Shoegazer,Fuerst Wiacek,3.6,"On tap @ Ghetto Something. Aroma is tropical fruity, piney, oaty and citrusy. Pours hazy dirty yellow color with large soapy white head and good lacing. Taste starts juicy tropical fruity and citrusy, following is biscuity with faint melon and herbs, while finish is moderate bitter. Medium body, slick texture and average carbonation in palate. Gazing into the hoppy distance…",Kita,"Berlin, Berlin"
54,Black Swan Road Trip,Black Swan Brewing Co.,3.7,"On tap at brewery in Stratford, Ontario. Pours hazy yellow-gold with a spritz of off-white head and lacing. Aroma: honey, crackers. Flavor: honey, Graham crackers, Saltines, grass. Mouthfeel: light- to medium-bodied.",shawnmurphy,"Stratford, Ontario"
54,Memento! Mr Anamnèse,Memento! Brasserie Artisanale,4.1,"Des éléments tropicaux rappelant l’ananas et la mangue introduisent un olfactif où les notes de résine et de verdure dominent largement avec des effluves d’alcool assez fortes. Le liquide est bien doré, limpide, couvert d’une mousse assez crémeuse et persistante. L’entrée de bouche est également de type tropical avec de l’ananas, de la mangue, des fruits à noyau et suivi d’une amertume intense à saveur de résine et de conifères. Le malt est bien établi avec des notes de grains légèrement toastés. Fruitée, sucrée et bien amère, cette West Coast rencontre tous les critères de la respectabilité. Bien appréciée! O:7.9 V:5.0 G:8.85 C:3.6 G:16.0 T:41.35",dandeman,"Montreal, Quebec"
54,Black Swan Porter,Black Swan Brewing Co.,4.0,"On tap -- with a nitro pour -- at brewery in Stratford, Ontario. Pours dark brown with auburn highlights, along with a spritz of light brown creamy head and lots of clingy lacing. Aroma: coffee, chocolate, dark dried fruits. Flavor: milk chocolate, coffee with cream, campfire marshmallows, burnt toast, black pepper, figs. Mouthfeel: medium-bodied with a soft palette and velvety finish.",shawnmurphy,"Stratford, Ontario"
54,Von Ebert Sector 7,Von Ebert Brewing,3.6,"Keg at Track Taproom, Manchester. Pours hazed yellow orange, with white foam. Aroma: sweet malts, citrus zest, stone fruits. Taste: towards moderate sweet, stone fruits, tropical, melon, grass. Medium body with fine carbonation.",Cheeseboard,"Portland , Oregon"
54,Zichovec Krahulík 12°,Rodinný pivovar Zichovec,3.4,"Pours dark golden with the slightest amber hint, moderate haziness (a bit more than expected per style). Average sized rahter dense white head, good enough retention, a bit of lacing. Average intensity in the aroma: hay, slightly crackery malts, floral hoppiness with some citric, cedary hints. Clean and well defined. Taste notes follow the aroma closely, with quite some emphasis on floral hop bitterness. As for the smell, very clean and well defined. Light to medium sweetness, medium bitterness (pretty intense per style actually); slight bitter edge in the mouth, dry bitter finish/aftertaste. Light to medium bodied, average carbonation, quite lively and easily drinkable. Modern, bitter svetly; well made and enjoyable but kind of very average, no spark.",ozzatoadisback,"Zichovec, Central Bohemia"
54,Península Tiempo De Cosecha,Cervecera Península,3.5,"Tap @ Slainte, Salamanca, Spain. Golden colour with a thin white head. Aroma is malt, slightly hoppy and citrusy. Taste is malt, hops, citrus, slightly herbal. Medium body, average carbonation.",melush,"Alcobendas, Community of Madrid"
54,Black Swan The Galaxy Awakens,Black Swan Brewing Co.,3.7,"On tap at brewery in Stratford, Ontario. Pours clear gold with a spritz of white head and lots of lacing. Aroma: orange, apricot. Flavor: toffee, honey, toast, black pepper. Mouthfeel: medium-bodied.",shawnmurphy,"Stratford, Ontario"
55,Darmstädter Braustübl Pilsner,Darmstädter Privatbrauerei,3.3,"Fles 33cl thuis. Grainy, citrus, bittertonen, maltzoeten, cereal, licht caramel. (23-9-2024).",franclh,"Darmstadt, Hesse"
55,Black Swan English Pale Ale,Black Swan Brewing Co.,3.8,"On tap at brewery in Stratford, Ontario. Pours clear copper with a tiny beige head and lots of lacing. Aroma: caramel, nut butter. Flavor: caramel, black pepper, toast with almond butter. Mouthfeel: light- to medium-bodied with a slight creaminess, yet still with a dry finish.",shawnmurphy,"Stratford, Ontario"
55,Black Swan IPA India Pale Ale,Black Swan Brewing Co.,3.9,"On tap at brewery in Stratford, Ontario. Pours clear pale gold with a spritz of white head and lots of lacing. Aroma: muddled sweetened citrus fruits. Flavor: caramel, candied grapefruit peels, pear, toast, white pepper. Mouthfeel: medium-bodied with a slick finish.",shawnmurphy,"Stratford, Ontario"
55,Vocation Imperial Banana,Vocation Brewery,2.8,"Can at home in Hackney - picked up from Big Tesco. Pours oily black with a dense, cascading creamy beige topping. Sickly sweet, lots of gooey dark sugars, vague bruised banana, toffee, syrup. Full bodied, chewy, with slight carbonation. Lightly warming finish, sticky sweet, a little liquefied banana candy, more sugar syrup. Pretty lazy stuff.",Leighton,"Cragg Vale, West Yorkshire"
55,Recraft East Coast IPA,ReCraft,3.4,"500ml Bottle - Amber with a foamy head. Peach, tea, pine, blackcurrant and caramel in the aroma. Pine, caramel, citrus and some earthy notes in the taste.",SaintMatty,"Świętochłowice, Silesian"
55,Timothy Taylor's Landlord (Bottle),Timothy Taylor's,3.4,"Pours clear dark amber with small to medium white head. Flavour is light and hoppy. Mildly sweet - biscuit and malt, caramel. And lightly hoppy and bitter, particularly in the finish. Crisp.",Padchenko,"Keighley, West Yorkshire"
55,Nómada La Manchurita,Nómada Brewing,3.4,"(Bottle) Golden colour, slightly hazy, with dense white head. Fruity nose with lime, white bread and flowers. Fruity, herbal, tart taste with notes of lime, white bread, jasmine rice and a slight saltiness on the lips. No bitterness. Light body, dry. Tart and refreshing. Nice one.",Svesse,"Sabadell (Barcelona), Catalonia"
55,Lagunitas Island Beats Tropical IPA,Lagunitas Brewing Company (Heineken),3.1,"How: Can. Where: Tasting 2024-09-11. Appearance: Hazy pale golden colour with a white head. Aroma: Tropical fruit, citrus, pineapple, malt, mango, oranges. Body: Medium body and carbonation. Flavour: Tropical fruit, citrus, pineapple, malt, mango, oranges.",AndySnow,"Petaluma, California"
55,Affligem Belgisch Wit,Brouwerij Affligem / De Smedt (Heineken),3.3,"Pours whitish pale yellow with medium white head. Flavour is citrusy and hoppy, bready. Orange peel, refreshing citrus, slightly creamy. Light to medium carbonation. Very drinkable",Padchenko,"Opwijk, Flemish Brabant"
55,Nepomucen From The Wetlands,Browar Nepomucen,4.1,"Zapach bardzo intensywny, świeże zioła, sosnowe żywice, młode świeczki z sosny, trochę kwaśnych owoców, zest z cytryny. Kolor złoty, głęboki, lekko opalizujący, piana biała, średnio obfita, trwała. W smaku pół pełne, trochę jednych słodów, masa żywicy sosnowej, kwaśne i słodkie młode sosnowe świeczki, bursztyn, świeże zioła, w tle lekkie nuty prażonej mąki. Goryczka wysoka, żywiczna, sosnowa, lekko piołunowa. W ustach ściągające od żywicy, dość treściwe, ale pijalne. Nasycenie umiarkowane",czlowiekwiadro,"Jutrosin, Greater Poland"
55,De Ryck / Munklägret Spéciale Blond,Brouwerij De Ryck,3.2,"How: Bottle. Where: Tasting 2024-09-11. Appearance: Hazy golden colour with a white head. Aroma: Malt, spices, floral, some fruit. Body: Medium body and carbonation. Flavour: Malt, spices, floral, some fruit.",AndySnow,"Herzele, East Flanders"
55,Veltins Helles Lager,Brauerei C.& A. Veltins,2.8,"Bottle from Gabriel - Cheers! Large foamy white head on slowly carbonated unclear pale golden coloured body. Berries, malt & cereal aroma. Medium bodied, foamy with a lively cloying back. Jammy, malt, cereal & breafy tastes with a lightly hopped finish. Inoffensive.",simontomlinson,"Meschede, North Rhine-Westphalia"
55,Kees Here Comes The Sun,Brouwerij Kees,3.8,"(Draught at Gollem Craft Beers Amstelstraat, Amsterdam, 20 July 2024) Golden amber colour with frothy, off-white head. Fruity, hoppy nose with notes of apricots, orange peel, resin and pine needles. Fruity, hoppy taste with orange peel, dried apricots, resin, pine needles, grapefruit and a generous citric/piney bitterness. Almost full body, with a certain sweetness. Rich and tasty, with a generous hop presence. Very nice.",Svesse,"Middelburg , Zeeland"
55,Greene King Bonkers Conkers (Cask),Greene King Brewery,3.3,"Cask at the Corstorphine Inn. Pours clear chestnut with a thin white head. Aromas of toffee and nuts. Taste is more of the same. Thin, chalky finish.",allmyvinyl,"Bury St. Edmunds, Suffolk"
55,Track World To Find,Track Brewing Co.,4.1,"440ml can. Murky yellow gold, white head. Aroma of peaches, papaya, guava, grapefruit. Taste is much the same, very peachy, tropical papaya and guava, grapefruit, tangerine and a little hop spice, pithy hop bitterness. Medium-full bodied, carbonation possibly a bit higher than usual. Solid DIPA.",LazyPyro,"Manchester, Greater Manchester"
56,Pachamama Font And Bleau 7A,Brasserie artisanale Pachamama,3.6,"Pours orangey dark brown with thick white foamy head. Flavour is malty, lightly hoppy, caramel. Lightly sweet, subtle hoppy bitterness. Enjoyed it",Padchenko,"La Genevraye, Ile-de-France"
56,Yonder Coulee,Yonder Cider Company,3.6,"16 oz can. Aroma has notes of cardamom, apple, lime, coconut. Pours clear golden with a one finger bone-white head that falls into a ring fairly quickly. Taste is tart and sweet with flavors of apple, cardamom and lime. Not really getting the pineapple.",poisoneddwarf,"Seattle, Washington"
56,Westons Old Rosie Scrumpy,Westons Cider,3.5,"Bottle at home in Hackney. Aged around 5-6 years. Pours clear honey-gold, fading white bubbly topping. Light-medium sweet flavour with moderately juicy apple character, some musty cellar, light bitter skins. Medium bodied with delicate carbonation. Fairly dry finish, lightly aged apples, more peel, a little grass, faint citric note. Not bad really.",Leighton,"Much Marcle, Herefordshire"
56,Third Moon Quadruple Return To Nothingness,Third Moon Brewing Co.,3.3,"Can. looks like mango fruitjuice. Citrus, yeast and herbal, metallic notes in the aroma. Herbal sweetish flavor with citrus, mint and mango.",bierkoning,"Milton, Ontario"
56,Cloudwater Fresh,Cloudwater Brew Co,3.3,"How: Can. Where: Tasting 2024-09-11. Appearance: Hazy golden colour with a white head. Aroma: Malt, oranges, citrus, fruit, hops. Body: Light body, medium carbonation. Flavour: Malt, oranges, citrus, fruit, hops.",AndySnow,"Manchester, Greater Manchester"
56,Mein Main Helles Bierchen,Mein Main,3.2,"Fles 33cl thuis. Bittertonen, grainy, maltzoeten, süffig, licht klef, fruitje, licht citrus, wat caramel. (23-9-2024).",franclh,"Hanau, Hesse"
56,Kees / Two Chefs It’s Intergalactic,Brouwerij Kees,3.8,"(Draught at Gollem Craft Beers Amstelstraat, Amsterdam, 20 July 2024) Golden colour with frothy, white head. Fruity, hoppy nose with apricots, orange peel and spicy/herbal hops. Fruity taste with notes of apricots, orange, tropical fruit, grass, peaches and a balanced grassy/citric bitterness. Almost full body, with a certain sweetness. Rich, hoppy and well balanced. Very nice.",Svesse,"Middelburg , Zeeland"
56,Wikibeeria Crimson Fox,Wikibeeria,2.3,"How: Can. Where: Tasting 2024-09-11. Appearance: Amber colour with an off-white head. Aroma: Malt, peat, smoked, some fruit, caramel. Body: Medium body and carbonation. Flavour: Malt, peat, smoked, some fruit, caramel.",AndySnow,"Örebro, Örebro"
